scheduled,scheduledMinutes,lateCount,actual,actualMinutes,group0,group1,group2,date,sickCallout,noShow
1.0,420.0,0.0,1.0,430.0,13214522,13208368,13216464,2023-07-10,,
1.0,315.0,0.0,1.0,345.0,13415052,13208369,13207005,2023-07-10,,
1.0,360.0,1.0,1.0,337.0,13542110,13216732,13207005,2023-07-10,,
1.0,435.0,0.0,1.0,445.0,13214546,13208374,13207005,2023-07-10,,
1.0,360.0,1.0,1.0,117.0,13221176,13208370,13207005,2023-07-10,,
1.0,390.0,0.0,1.0,402.0,13214541,13208372,13207005,2023-07-10,,
1.0,330.0,0.0,1.0,318.0,13214561,13208377,13207005,2023-07-10,,
1.0,390.0,0.0,1.0,361.0,13214527,13216744,13207005,2023-07-10,,
1.0,360.0,0.0,1.0,367.0,13214575,13208376,13207005,2023-07-10,,
1.0,240.0,1.0,1.0,49.0,13221157,13208375,13207004,2023-07-10,,
1.0,300.0,0.0,1.0,337.0,13849818,13208375,13207005,2023-07-10,,
1.0,315.0,0.0,1.0,306.0,13214614,13208368,13207005,2023-07-10,,
1.0,300.0,0.0,1.0,300.0,13221161,13216749,13207005,2023-07-10,,
1.0,300.0,0.0,1.0,315.0,13214557,13208376,13207005,2023-07-10,,
1.0,480.0,,,,13214572,13208371,13207004,2023-07-10,,
1.0,180.0,,,,13214562,13208377,13207005,2023-07-10,,
1.0,480.0,,,,13221152,13208378,13221141,2023-07-10,,
1.0,480.0,1.0,1.0,716.0,13221166,13208378,13207004,2023-07-11,,
1.0,525.0,0.0,1.0,588.0,13214588,13216749,13207004,2023-07-11,,
1.0,480.0,0.0,1.0,485.0,13221162,13208378,13221141,2023-07-11,,
1.0,480.0,0.0,1.0,467.0,13221170,13208378,13221141,2023-07-11,,
1.0,570.0,0.0,1.0,593.0,13221151,13208378,13221141,2023-07-11,,
1.0,600.0,1.0,1.0,587.0,13221159,13207018,13216152,2023-07-11,,
1.0,270.0,0.0,1.0,457.0,13221157,13208376,13207004,2023-07-11,,
1.0,514.0,0.0,1.0,526.0,13221153,13216744,13207004,2023-07-11,,
1.0,540.0,0.0,1.0,556.0,13221156,13208378,13221141,2023-07-11,,
1.0,480.0,0.0,1.0,485.0,13214529,13208374,13207004,2023-07-11,,
1.0,480.0,0.0,1.0,481.0,13214607,13208369,13207004,2023-07-11,,
1.0,480.0,0.0,1.0,540.0,13216822,13208372,13216152,2023-07-11,,
1.0,480.0,0.0,1.0,510.0,13215754,13208377,13207004,2023-07-11,,
1.0,540.0,0.0,1.0,541.0,13214565,13208368,13207004,2023-07-11,,
1.0,480.0,0.0,1.0,514.0,13221155,13208373,13207004,2023-07-11,,
1.0,480.0,1.0,1.0,484.0,13221169,13207018,13221139,2023-07-11,,
1.0,480.0,0.0,1.0,491.0,13214572,13208371,13207004,2023-07-11,,
1.0,480.0,0.0,1.0,490.0,13214552,13208375,13207005,2023-07-11,,
1.0,480.0,0.0,1.0,527.0,13221164,13216742,13207004,2023-07-11,,
1.0,480.0,0.0,1.0,492.0,13217167,13216739,13207004,2023-07-11,,
1.0,480.0,0.0,1.0,480.0,13214612,13216738,13207004,2023-07-11,,
1.0,480.0,1.0,1.0,440.0,13221174,13207018,13221140,2023-07-11,,
1.0,480.0,1.0,1.0,449.0,13221181,13216744,13216152,2023-07-11,,
1.0,420.0,0.0,1.0,442.0,13214539,13208372,13207005,2023-07-11,,
1.0,480.0,0.0,1.0,469.0,13221152,13208378,13221141,2023-07-11,,
1.0,360.0,0.0,1.0,370.0,13215753,13208377,13207005,2023-07-11,,
1.0,480.0,0.0,1.0,254.0,13508655,13208378,13221141,2023-07-11,,
1.0,510.0,0.0,1.0,490.0,13221154,13216738,13207005,2023-07-11,,
1.0,300.0,0.0,1.0,229.0,13214528,13216732,13207004,2023-07-11,,
1.0,300.0,0.0,1.0,303.0,13214601,13208369,13207005,2023-07-11,,
1.0,480.0,0.0,1.0,484.0,13214543,13208373,13207005,2023-07-11,,
1.0,315.0,0.0,1.0,329.0,13462001,13208370,13207005,2023-07-11,,
1.0,390.0,0.0,1.0,458.0,13214586,13208368,13207005,2023-07-11,,
1.0,360.0,0.0,1.0,362.0,13221176,13216742,13207005,2023-07-11,,
1.0,390.0,0.0,1.0,386.0,13214538,13208371,13207005,2023-07-11,,
1.0,480.0,0.0,1.0,495.0,13221171,13216742,13216464,2023-07-11,,
1.0,390.0,0.0,1.0,391.0,13324715,13208372,13207005,2023-07-11,,
1.0,480.0,0.0,1.0,481.0,13214556,13208376,13207005,2023-07-11,,
1.0,435.0,1.0,1.0,422.0,13214591,13208373,13207005,2023-07-11,,
1.0,480.0,0.0,1.0,451.0,13214535,13208371,13207005,2023-07-11,,
1.0,405.0,0.0,1.0,402.0,13849746,13216732,13207005,2023-07-11,,
1.0,360.0,0.0,1.0,369.0,13221161,13216749,13207005,2023-07-11,,
1.0,450.0,0.0,1.0,422.0,13214599,13208377,13207005,2023-07-11,,
1.0,450.0,0.0,1.0,452.0,13214545,13208374,13207005,2023-07-11,,
1.0,390.0,0.0,1.0,415.0,13324714,13216738,13207005,2023-07-11,,
1.0,300.0,0.0,1.0,298.0,13895951,13208369,13207005,2023-07-11,,
1.0,360.0,0.0,1.0,348.0,13218870,13216739,13207005,2023-07-11,,
1.0,330.0,0.0,1.0,330.0,13216802,13208370,13207004,2023-07-11,,
1.0,390.0,0.0,1.0,383.0,13539262,13208372,13207005,2023-07-11,,
1.0,390.0,0.0,1.0,375.0,13815838,13216744,13207005,2023-07-11,,
1.0,285.0,0.0,1.0,351.0,14919218,13208370,13207005,2023-07-11,,
1.0,240.0,1.0,1.0,122.0,13221157,13208375,13207004,2023-07-11,,
1.0,315.0,0.0,1.0,332.0,13849747,13208368,13207005,2023-07-11,,
1.0,360.0,0.0,1.0,387.0,13335338,13216749,13207005,2023-07-11,,
1.0,300.0,0.0,1.0,323.0,13508531,13208375,13207005,2023-07-11,,
1.0,360.0,1.0,1.0,360.0,13214575,13208376,13207005,2023-07-11,,
1.0,480.0,,,,13221178,13207018,13221142,2023-07-11,,
1.0,480.0,,,,13356267,13208378,13221141,2023-07-11,,
1.0,720.0,0.0,1.0,739.0,13221166,13208378,13207004,2023-07-12,,
1.0,480.0,1.0,1.0,1885.0,13221178,13207018,13221142,2023-07-12,,
1.0,525.0,0.0,1.0,589.0,13214588,13216749,13207004,2023-07-12,,
1.0,480.0,0.0,1.0,481.0,13221162,13208378,13221141,2023-07-12,,
1.0,480.0,0.0,1.0,493.0,13221156,13208378,13221141,2023-07-12,,
1.0,570.0,1.0,1.0,513.0,13221169,13207018,13221139,2023-07-12,,
1.0,600.0,1.0,1.0,629.0,13221159,13207018,13216152,2023-07-12,,
1.0,570.0,0.0,1.0,584.0,13221151,13208378,13221141,2023-07-12,,
1.0,495.0,0.0,1.0,597.0,13221157,13208375,13207004,2023-07-12,,
1.0,510.0,0.0,1.0,516.0,13221153,13216744,13207004,2023-07-12,,
1.0,480.0,0.0,1.0,487.0,13214607,13208369,13207004,2023-07-12,,
1.0,540.0,0.0,1.0,540.0,13214565,13208368,13207004,2023-07-12,,
1.0,480.0,0.0,1.0,479.0,13216822,13208372,13216152,2023-07-12,,
1.0,480.0,0.0,1.0,1453.0,13221181,13216749,13216152,2023-07-12,,
1.0,480.0,0.0,1.0,485.0,13221155,13208373,13207004,2023-07-12,,
1.0,480.0,0.0,1.0,465.0,13356267,13208378,13221141,2023-07-12,,
1.0,480.0,1.0,1.0,461.0,13221174,13207018,13221140,2023-07-12,,
1.0,480.0,0.0,1.0,496.0,13214529,13208374,13207004,2023-07-12,,
1.0,480.0,0.0,1.0,522.0,13221164,13216742,13207004,2023-07-12,,
1.0,390.0,0.0,1.0,480.0,13216802,13208370,13207004,2023-07-12,,
1.0,390.0,0.0,1.0,390.0,13215754,13208377,13207004,2023-07-12,,
2.0,420.0,0.0,2.0,420.0,13214612,13216738,13207004,2023-07-12,,
1.0,480.0,1.0,1.0,481.0,13217167,13216739,13207004,2023-07-12,,
1.0,420.0,0.0,1.0,433.0,13214539,13208372,13207005,2023-07-12,,
1.0,480.0,0.0,1.0,460.0,13221152,13208378,13221141,2023-07-12,,
1.0,510.0,0.0,1.0,490.0,13221154,13216738,13207005,2023-07-12,,
1.0,480.0,0.0,1.0,454.0,13214599,13208377,13207005,2023-07-12,,
1.0,300.0,0.0,1.0,298.0,13214528,13216732,13207004,2023-07-12,,
1.0,240.0,0.0,1.0,251.0,13542110,13208369,13207005,2023-07-12,,
1.0,420.0,0.0,1.0,431.0,13214615,13208373,13207005,2023-07-12,,
1.0,480.0,0.0,1.0,503.0,13214556,13208376,13207005,2023-07-12,,
1.0,405.0,0.0,1.0,407.0,13949982,13208371,13207005,2023-07-12,,
1.0,360.0,0.0,1.0,364.0,13221176,13208370,13207005,2023-07-12,,
1.0,210.0,0.0,1.0,210.0,14956086,13216744,13207005,2023-07-12,,
1.0,450.0,0.0,1.0,453.0,13214522,13208368,13216464,2023-07-12,,
1.0,480.0,0.0,1.0,526.0,13215753,13216738,13207005,2023-07-12,,
1.0,360.0,0.0,1.0,374.0,13214614,13208368,13207005,2023-07-12,,
1.0,390.0,0.0,1.0,400.0,13324715,13208372,13207005,2023-07-12,,
1.0,480.0,0.0,1.0,481.0,13221171,13216742,13216464,2023-07-12,,
1.0,435.0,0.0,1.0,462.0,13989799,13208373,13207005,2023-07-12,,
1.0,245.0,0.0,1.0,374.0,13214586,13216744,13207005,2023-07-12,,
1.0,360.0,0.0,1.0,373.0,13221161,13216749,13207005,2023-07-12,,
1.0,315.0,0.0,1.0,343.0,13415052,13208369,13207005,2023-07-12,,
1.0,480.0,1.0,1.0,469.0,13214552,13208375,13207005,2023-07-12,,
1.0,435.0,0.0,1.0,445.0,13214546,13208374,13207005,2023-07-12,,
1.0,330.0,0.0,1.0,340.0,13218801,13216732,13207005,2023-07-12,,
1.0,450.0,0.0,1.0,428.0,13214527,13216744,13207005,2023-07-12,,
1.0,390.0,0.0,1.0,402.0,13324714,13216738,13207005,2023-07-12,,
1.0,360.0,0.0,1.0,384.0,13218866,13216739,13207005,2023-07-12,,
1.0,390.0,0.0,1.0,381.0,13539262,13208372,13207005,2023-07-12,,
1.0,330.0,0.0,1.0,318.0,13214561,13208377,13207005,2023-07-12,,
1.0,300.0,0.0,1.0,318.0,14919218,13208370,13207005,2023-07-12,,
1.0,330.0,0.0,1.0,275.0,13214538,13208371,13207005,2023-07-12,,
1.0,360.0,0.0,1.0,362.0,13508531,13208376,13207005,2023-07-12,,
1.0,360.0,0.0,1.0,381.0,13214557,13208376,13207005,2023-07-12,,
1.0,315.0,0.0,1.0,323.0,13849747,13208368,13207005,2023-07-12,,
1.0,360.0,0.0,1.0,360.0,13226975,13216749,13207005,2023-07-12,,
1.0,480.0,,,,13221170,13208378,13221141,2023-07-12,,
1.0,480.0,,,,13951759,13208378,13221141,2023-07-12,,
1.0,480.0,1.0,1.0,640.0,13221166,13208378,13207004,2023-07-13,,
1.0,480.0,0.0,1.0,584.0,13221162,13208378,13221141,2023-07-13,,
1.0,530.0,0.0,1.0,584.0,13214588,13216749,13207004,2023-07-13,,
1.0,480.0,0.0,1.0,474.0,13221170,13208378,13221141,2023-07-13,,
1.0,570.0,0.0,1.0,546.0,13221151,13208378,13221141,2023-07-13,,
1.0,380.0,0.0,1.0,473.0,13221157,13208375,13207004,2023-07-13,,
,,0.0,1.0,560.0,13221159,13207018,13216152,2023-07-13,,
1.0,660.0,1.0,1.0,641.0,13215754,13208377,13207004,2023-07-13,,
1.0,510.0,0.0,1.0,518.0,13221153,13216744,13207004,2023-07-13,,
1.0,540.0,0.0,1.0,525.0,13221156,13208378,13221141,2023-07-13,,
1.0,480.0,0.0,1.0,505.0,13221174,13207018,13221140,2023-07-13,,
1.0,540.0,0.0,1.0,540.0,13214565,13208368,13207004,2023-07-13,,
1.0,480.0,0.0,1.0,484.0,13214607,13208369,13207004,2023-07-13,,
1.0,480.0,0.0,1.0,488.0,13221169,13207018,13221139,2023-07-13,,
1.0,480.0,0.0,1.0,500.0,13221155,13208373,13207004,2023-07-13,,
1.0,480.0,1.0,1.0,431.0,13221181,13216732,13216152,2023-07-13,,
1.0,300.0,1.0,1.0,265.0,13356267,13208378,13221141,2023-07-13,,
1.0,480.0,0.0,1.0,499.0,13214529,13208374,13207004,2023-07-13,,
1.0,480.0,0.0,1.0,497.0,13221164,13216742,13207004,2023-07-13,,
1.0,510.0,0.0,1.0,510.0,13216802,13208370,13207004,2023-07-13,,
1.0,480.0,0.0,1.0,481.0,13217167,13216739,13207004,2023-07-13,,
1.0,420.0,0.0,1.0,449.0,13214539,13208372,13207005,2023-07-13,,
1.0,480.0,0.0,1.0,460.0,13221152,13208378,13221141,2023-07-13,,
1.0,540.0,0.0,1.0,546.0,13214612,13216738,13207004,2023-07-13,,
1.0,510.0,0.0,1.0,485.0,13221154,13216738,13207005,2023-07-13,,
1.0,420.0,0.0,1.0,438.0,13214540,13208372,13207005,2023-07-13,,
1.0,420.0,0.0,1.0,423.0,13214591,13208373,13207005,2023-07-13,,
1.0,300.0,0.0,1.0,300.0,13214528,13216732,13207004,2023-07-13,,
1.0,480.0,0.0,1.0,279.0,13508655,13208378,13221141,2023-07-13,,
1.0,300.0,0.0,1.0,301.0,13214601,13208369,13207005,2023-07-13,,
1.0,480.0,1.0,1.0,474.0,13214575,13208376,13207005,2023-07-13,,
1.0,360.0,0.0,1.0,442.0,13221176,13208370,13207005,2023-07-13,,
1.0,450.0,0.0,1.0,454.0,13214545,13208374,13207005,2023-07-13,,
1.0,210.0,0.0,1.0,265.0,14956086,13216744,13207005,2023-07-13,,
1.0,450.0,0.0,1.0,467.0,13214527,13208368,13207005,2023-07-13,,
1.0,240.0,0.0,1.0,256.0,13949982,13208371,13207005,2023-07-13,,
1.0,480.0,0.0,1.0,481.0,13221171,13216742,13216464,2023-07-13,,
1.0,435.0,0.0,1.0,443.0,13989799,13208373,13207005,2023-07-13,,
1.0,390.0,0.0,1.0,400.0,13218801,13216732,13207005,2023-07-13,,
1.0,450.0,0.0,1.0,437.0,13214599,13208377,13207005,2023-07-13,,
1.0,480.0,0.0,1.0,481.0,13216822,13208372,13216152,2023-07-13,,
1.0,480.0,0.0,1.0,499.0,13214552,13208375,13207005,2023-07-13,,
1.0,360.0,0.0,1.0,364.0,13226975,13216749,13207005,2023-07-13,,
2.0,675.0,2.0,2.0,363.0,13214538,13208371,13207005,2023-07-13,,
1.0,300.0,0.0,1.0,313.0,13895951,13208369,13207005,2023-07-13,,
1.0,360.0,0.0,1.0,349.0,13218870,13216739,13207005,2023-07-13,,
1.0,390.0,0.0,1.0,373.0,13815838,13216744,13207005,2023-07-13,,
1.0,285.0,0.0,1.0,308.0,14911723,13208370,13207005,2023-07-13,,
1.0,360.0,0.0,1.0,362.0,13324714,13216738,13207005,2023-07-13,,
1.0,180.0,1.0,1.0,98.0,13221157,13208376,13207004,2023-07-13,,
1.0,315.0,0.0,1.0,316.0,13214548,13208374,13207005,2023-07-13,,
1.0,360.0,0.0,1.0,361.0,14068366,13216749,13207005,2023-07-13,,
1.0,360.0,0.0,1.0,376.0,13214557,13208376,13207005,2023-07-13,,
1.0,315.0,0.0,1.0,313.0,13849747,13208368,13207005,2023-07-13,,
1.0,300.0,0.0,1.0,432.0,13508531,13208376,13207005,2023-07-13,,
1.0,480.0,,,,13221178,13207018,13221142,2023-07-13,,
1.0,480.0,0.0,1.0,489.0,13221166,13208378,13207004,2023-07-14,,
1.0,525.0,0.0,1.0,592.0,13214588,13216749,13207004,2023-07-14,,
1.0,480.0,0.0,1.0,446.0,13221162,13208378,13221141,2023-07-14,,
1.0,480.0,0.0,1.0,378.0,13221170,13208378,13221141,2023-07-14,,
,,0.0,1.0,590.0,13221159,13207018,13216152,2023-07-14,,
1.0,450.0,0.0,1.0,522.0,13221157,13208376,13207004,2023-07-14,,
1.0,480.0,0.0,1.0,518.0,13221169,13207018,13221139,2023-07-14,,
1.0,510.0,0.0,1.0,370.0,13221153,13216744,13207004,2023-07-14,,
1.0,510.0,1.0,1.0,615.0,13215754,13208377,13207004,2023-07-14,,
1.0,540.0,0.0,1.0,528.0,13221156,13208378,13221141,2023-07-14,,
1.0,480.0,0.0,1.0,488.0,13214529,13208374,13207004,2023-07-14,,
1.0,480.0,0.0,1.0,481.0,13214607,13208369,13207004,2023-07-14,,
1.0,480.0,0.0,1.0,359.0,13221174,13207018,13221140,2023-07-14,,
1.0,480.0,1.0,1.0,446.0,13356267,13208378,13221141,2023-07-14,,
1.0,480.0,1.0,1.0,418.0,13221181,13216732,13216152,2023-07-14,,
1.0,480.0,0.0,1.0,493.0,13214552,13208375,13207005,2023-07-14,,
1.0,480.0,1.0,1.0,477.0,13217167,13216739,13207004,2023-07-14,,
1.0,435.0,0.0,1.0,441.0,13214543,13208373,13207005,2023-07-14,,
1.0,480.0,1.0,1.0,465.0,13221164,13216742,13207004,2023-07-14,,
1.0,480.0,0.0,1.0,406.0,13221152,13208378,13221141,2023-07-14,,
1.0,360.0,0.0,1.0,377.0,13215753,13208377,13207005,2023-07-14,,
1.0,300.0,0.0,1.0,308.0,13214528,13216732,13207004,2023-07-14,,
1.0,510.0,0.0,1.0,484.0,13221154,13216738,13207005,2023-07-14,,
1.0,240.0,0.0,1.0,242.0,13542110,13208369,13207005,2023-07-14,,
1.0,420.0,0.0,1.0,421.0,13214540,13208372,13207005,2023-07-14,,
1.0,480.0,1.0,1.0,420.0,13216822,13208372,13216152,2023-07-14,,
1.0,390.0,0.0,1.0,396.0,13462001,13208370,13207005,2023-07-14,,
1.0,390.0,0.0,1.0,470.0,13214614,13208368,13207005,2023-07-14,,
1.0,390.0,0.0,1.0,400.0,13214537,13208371,13216464,2023-07-14,,
1.0,480.0,1.0,1.0,302.0,13951759,13208378,13221141,2023-07-14,,
1.0,540.0,1.0,1.0,246.0,13214565,13208368,13207004,2023-07-14,,
1.0,390.0,0.0,1.0,393.0,13324715,13208372,13207005,2023-07-14,,
1.0,480.0,0.0,1.0,488.0,13221171,13216742,13216464,2023-07-14,,
1.0,435.0,1.0,1.0,429.0,13214591,13208373,13207005,2023-07-14,,
1.0,480.0,0.0,1.0,473.0,13214559,13208377,13207005,2023-07-14,,
1.0,465.0,0.0,1.0,458.0,13214612,13216738,13207004,2023-07-14,,
1.0,240.0,0.0,1.0,310.0,13214586,13216744,13207005,2023-07-14,,
1.0,360.0,0.0,1.0,357.0,13221161,13216749,13207005,2023-07-14,,
1.0,360.0,0.0,1.0,352.0,13542110,13216732,13207005,2023-07-14,,
1.0,315.0,0.0,1.0,330.0,13895951,13208369,13207005,2023-07-14,,
1.0,480.0,1.0,1.0,523.0,14068366,13208376,13207005,2023-07-14,,
1.0,435.0,0.0,1.0,438.0,13214551,13208374,13207005,2023-07-14,,
1.0,435.0,0.0,1.0,411.0,13214527,13208368,13207005,2023-07-14,,
1.0,360.0,0.0,1.0,343.0,13218866,13216739,13207005,2023-07-14,,
1.0,360.0,0.0,1.0,386.0,13214550,13208375,13207005,2023-07-14,,
1.0,390.0,0.0,1.0,385.0,13539262,13208372,13207005,2023-07-14,,
1.0,285.0,0.0,1.0,347.0,14919218,13208370,13207005,2023-07-14,,
1.0,315.0,0.0,1.0,309.0,14956086,13216744,13207005,2023-07-14,,
1.0,360.0,0.0,1.0,370.0,13226975,13216749,13207005,2023-07-14,,
1.0,360.0,0.0,1.0,378.0,13214557,13208376,13207005,2023-07-14,,
1.0,360.0,1.0,1.0,188.0,13214538,13208371,13207005,2023-07-14,,
1.0,270.0,1.0,1.0,210.0,13815838,13216744,13207005,2023-07-14,,
1.0,480.0,,,,13508655,13208378,13221141,2023-07-14,,
1.0,480.0,,,,13221178,13207018,13221142,2023-07-14,,
1.0,390.0,0.0,1.0,403.0,13849818,13208375,13207005,2023-07-15,,
1.0,435.0,0.0,1.0,439.0,13214543,13208373,13207005,2023-07-15,,
1.0,420.0,0.0,1.0,436.0,13215753,13216738,13207005,2023-07-15,,
1.0,480.0,0.0,1.0,455.0,13214599,13208377,13207005,2023-07-15,,
1.0,270.0,0.0,1.0,280.0,13218832,13216732,13207005,2023-07-15,,
1.0,360.0,0.0,1.0,361.0,13413116,13216739,13207005,2023-07-15,,
1.0,330.0,0.0,1.0,368.0,13415052,13208369,13207005,2023-07-15,,
1.0,420.0,0.0,1.0,423.0,13226975,13216749,13207005,2023-07-15,,
1.0,420.0,0.0,1.0,436.0,13508531,13208376,13207005,2023-07-15,,
1.0,360.0,0.0,1.0,370.0,14911723,13208370,13207005,2023-07-15,,
1.0,420.0,0.0,1.0,421.0,13214540,13208372,13207005,2023-07-15,,
1.0,480.0,1.0,1.0,414.0,13214537,13208371,13216464,2023-07-15,,
1.0,330.0,0.0,1.0,333.0,13218981,13216742,13207005,2023-07-15,,
1.0,360.0,0.0,1.0,360.0,13214546,13208374,13207005,2023-07-15,,
1.0,390.0,0.0,1.0,387.0,13221158,13216744,13207005,2023-07-15,,
1.0,390.0,0.0,1.0,396.0,13214522,13208368,13216464,2023-07-15,,
1.0,420.0,0.0,1.0,529.0,13849747,13208368,13207005,2023-07-15,,
1.0,390.0,0.0,1.0,400.0,13539262,13208372,13207005,2023-07-15,,
1.0,240.0,0.0,1.0,245.0,13214527,13216744,13207005,2023-07-15,,
1.0,435.0,0.0,1.0,422.0,13214615,13208373,13207005,2023-07-15,,
1.0,480.0,0.0,1.0,490.0,13214538,13208371,13207005,2023-07-15,,
1.0,360.0,0.0,1.0,348.0,13542110,13216732,13207005,2023-07-15,,
1.0,390.0,0.0,1.0,380.0,13324714,13216738,13207005,2023-07-15,,
1.0,300.0,0.0,1.0,320.0,13214601,13208369,13207005,2023-07-15,,
1.0,180.0,0.0,1.0,191.0,13214547,13208374,13207005,2023-07-15,,
1.0,360.0,0.0,1.0,343.0,13218866,13216739,13207005,2023-07-15,,
1.0,330.0,0.0,1.0,318.0,13214561,13208377,13207005,2023-07-15,,
1.0,390.0,0.0,1.0,398.0,13214541,13208372,13207005,2023-07-15,,
1.0,420.0,0.0,1.0,426.0,13221161,13216749,13207005,2023-07-15,,
1.0,420.0,0.0,1.0,435.0,13214557,13208376,13207005,2023-07-15,,
1.0,390.0,1.0,1.0,467.0,14068366,13208375,13207005,2023-07-15,,
1.0,390.0,0.0,1.0,365.0,13815838,13216744,13207005,2023-07-15,,
1.0,300.0,0.0,1.0,308.0,13916171,13216742,13207005,2023-07-15,,
1.0,285.0,0.0,1.0,306.0,14919218,13208370,13207005,2023-07-15,,
1.0,315.0,0.0,1.0,325.0,13815384,13208368,13207005,2023-07-15,,
1.0,255.0,0.0,1.0,261.0,13214551,13208374,13207005,2023-07-15,,
1.0,480.0,0.0,1.0,477.0,13221154,13216738,13207005,2023-07-16,,
1.0,390.0,0.0,1.0,391.0,13849818,13208375,13207005,2023-07-16,,
1.0,375.0,0.0,1.0,374.0,13989799,13208373,13207005,2023-07-16,,
1.0,360.0,0.0,1.0,369.0,13218870,13216739,13207005,2023-07-16,,
1.0,420.0,0.0,1.0,427.0,13214575,13208376,13207005,2023-07-16,,
1.0,330.0,0.0,1.0,355.0,13895951,13208369,13207005,2023-07-16,,
1.0,300.0,0.0,1.0,696.0,13214537,13208371,13216464,2023-07-16,,
1.0,420.0,0.0,1.0,424.0,13221161,13216749,13207005,2023-07-16,,
1.0,270.0,0.0,1.0,270.0,13218832,13216732,13207005,2023-07-16,,
1.0,420.0,0.0,1.0,416.0,13214540,13208372,13207005,2023-07-16,,
1.0,480.0,1.0,1.0,248.0,13214599,13208377,13207005,2023-07-16,,
1.0,390.0,0.0,1.0,334.0,13214585,13216744,13207005,2023-07-16,,
1.0,330.0,0.0,1.0,332.0,13218981,13216742,13207005,2023-07-16,,
1.0,270.0,1.0,1.0,264.0,13214548,13208374,13207005,2023-07-16,,
1.0,450.0,1.0,1.0,462.0,13214614,13208368,13207005,2023-07-16,,
1.0,375.0,0.0,1.0,400.0,13849747,13208368,13207005,2023-07-16,,
1.0,390.0,0.0,1.0,361.0,13214527,13216744,13207005,2023-07-16,,
1.0,435.0,0.0,1.0,420.0,13214615,13208373,13207005,2023-07-16,,
1.0,345.0,1.0,1.0,313.0,14911723,13208370,13207005,2023-07-16,,
1.0,480.0,0.0,1.0,482.0,13214559,13208377,13207005,2023-07-16,,
1.0,480.0,0.0,1.0,479.0,13214536,13208371,13207005,2023-07-16,,
1.0,390.0,0.0,1.0,399.0,13849746,13216732,13207005,2023-07-16,,
1.0,510.0,0.0,1.0,160.0,13214541,13208372,13207005,2023-07-16,,
1.0,390.0,0.0,1.0,405.0,13215753,13216738,13207005,2023-07-16,,
1.0,255.0,0.0,1.0,270.0,13214551,13208374,13207005,2023-07-16,,
1.0,480.0,0.0,1.0,497.0,13214556,13208376,13207005,2023-07-16,,
1.0,300.0,0.0,1.0,294.0,13542110,13208369,13207005,2023-07-16,,
1.0,240.0,0.0,1.0,243.0,13949982,13208371,13207005,2023-07-16,,
1.0,360.0,0.0,1.0,368.0,13413116,13216739,13207005,2023-07-16,,
1.0,390.0,0.0,1.0,434.0,13508531,13208375,13207005,2023-07-16,,
1.0,420.0,0.0,1.0,432.0,13346386,13216749,13207005,2023-07-16,,
1.0,285.0,0.0,1.0,322.0,13462001,13208370,13207005,2023-07-16,,
1.0,300.0,1.0,1.0,288.0,13226587,13216742,13207005,2023-07-16,,
1.0,720.0,0.0,1.0,494.0,13221166,13208378,13207004,2023-07-17,,
1.0,480.0,0.0,1.0,576.0,13221178,13207018,13221142,2023-07-17,,
1.0,480.0,0.0,1.0,481.0,13221162,13208378,13221141,2023-07-17,,
1.0,480.0,0.0,1.0,472.0,13221170,13208378,13221141,2023-07-17,,
1.0,520.0,1.0,1.0,526.0,13214588,13216749,13207004,2023-07-17,,
1.0,600.0,0.0,1.0,621.0,13221151,13208378,13221141,2023-07-17,,
1.0,270.0,0.0,1.0,461.0,13221157,13208376,13207004,2023-07-17,,
1.0,570.0,0.0,1.0,583.0,13221159,13207018,13216152,2023-07-17,,
1.0,510.0,0.0,1.0,516.0,13221153,13216744,13207004,2023-07-17,,
1.0,480.0,0.0,1.0,492.0,13221169,13207018,13221139,2023-07-17,,
1.0,540.0,0.0,1.0,567.0,13221156,13208378,13221141,2023-07-17,,
1.0,480.0,0.0,1.0,497.0,13214529,13208374,13207004,2023-07-17,,
1.0,480.0,0.0,1.0,510.0,13216822,13208372,13216152,2023-07-17,,
1.0,600.0,0.0,1.0,607.0,13215754,13208377,13207004,2023-07-17,,
1.0,480.0,0.0,1.0,480.0,13214607,13208369,13207004,2023-07-17,,
1.0,480.0,1.0,1.0,565.0,13221181,13216749,13216152,2023-07-17,,
1.0,540.0,1.0,1.0,538.0,13214565,13208368,13207004,2023-07-17,,
1.0,480.0,0.0,1.0,493.0,13214552,13208375,13207005,2023-07-17,,
1.0,510.0,0.0,1.0,480.0,13216802,13208370,13207004,2023-07-17,,
1.0,435.0,0.0,1.0,436.0,13214543,13208373,13207005,2023-07-17,,
1.0,540.0,1.0,1.0,483.0,13221152,13208378,13221141,2023-07-17,,
1.0,420.0,0.0,1.0,440.0,13214539,13208372,13207005,2023-07-17,,
1.0,240.0,0.0,1.0,254.0,13542110,13208369,13207005,2023-07-17,,
1.0,480.0,0.0,1.0,515.0,13214612,13216738,13207004,2023-07-17,,
1.0,360.0,0.0,1.0,336.0,13413116,13216739,13207005,2023-07-17,,
1.0,300.0,0.0,1.0,344.0,13214528,13216732,13207004,2023-07-17,,
1.0,480.0,0.0,1.0,478.0,13214615,13208373,13207005,2023-07-17,,
1.0,480.0,1.0,1.0,460.0,13221164,13216742,13207004,2023-07-17,,
1.0,390.0,0.0,1.0,356.0,13214537,13208371,13216464,2023-07-17,,
